Dimension 1,Dimension 2,prediction
8.51983,135.5508,-1
-136.55418,74.59117,168
-21.998877,155.49838,30
0.92290604,-84.40454,-1
-121.57233,59.403313,-1
-26.382393,-21.466368,438
-48.86839,146.22879,85
94.80095,-0.73850006,419
41.264744,-96.70448,416
45.796688,-87.45262,415
-15.585982,7.0340543,425
103.84363,66.86323,-1
18.567377,-112.72596,341
-7.195916,25.295483,444
-45.416595,-8.749674,-1
-117.236305,75.94067,-1
67.458305,84.051056,-1
-21.76518,43.849834,-1
29.745165,-9.858447,469
144.02435,-3.2850616,250
21.27015,-50.41676,391
-165.04347,72.515396,125
109.2068,62.161457,198
19.813116,-62.712704,-1
105.35084,35.488476,-1
153.50243,88.31765,69
-11.592895,-150.52989,135
47.028645,55.788383,386
-8.619699,-44.60165,363
-30.323725,-27.359026,438
-95.57637,133.9811,107
-20.687727,107.92132,185
55.474373,119.24774,305
93.39185,138.03857,207
59.53247,36.76606,358
-24.01937,-53.241676,-1
-54.702747,-125.60764,399
11.610362,105.79288,-1
-7.603537,-93.87053,355
10.558136,29.348047,443
19.110548,-47.853184,391
20.213762,-47.318733,391
-178.8744,50.79213,62
161.68219,-23.072342,248
106.038826,-85.45517,289
70.97639,-30.029161,-1
-42.68304,-109.288734,313
-55.84531,120.72404,-1
111.10794,-54.72758,295
66.24789,98.755295,359
-7.367674,-93.35348,355
121.79531,117.16884,-1
46.222054,92.85092,-1
-92.11417,-12.76298,212
121.533195,117.424545,-1
28.150455,116.08458,319
-151.70743,27.977407,162
-106.7467,-17.678988,98
-7.1910954,-33.15075,-1
-57.7585,-112.49404,420
0.75869185,-178.7627,96
-66.25008,-13.983052,284
56.03719,-98.95809,366
57.260704,-98.20135,366
-74.620865,127.65386,115
-70.4635,-8.629803,284
-9.417176,-39.033573,-1
33.61628,-138.2847,-1
31.883747,-90.152756,-1
-11.05663,-23.213081,-1
85.24217,0.9774633,-1
47.132427,31.16092,-1
-75.43581,55.17623,239
71.72903,-76.85641,300
86.42265,10.381518,-1
-66.316895,-53.67445,448
-92.60498,-6.3769274,212
53.49897,107.30377,-1
-121.1019,40.747906,163
-133.67482,38.956253,-1
24.556486,-9.380606,469
-151.43651,67.18798,152
-2.035582,-147.57803,134
6.1632023,-106.164764,341
124.19197,62.398643,68
-131.39777,6.90199,160
-132.02092,6.772537,160
10.897825,-126.51329,344
-30.875277,-137.66429,84
-38.947212,-94.553734,-1
-69.94015,-16.219797,284
46.428284,19.088314,-1
-125.50229,74.28779,-1
-77.448395,-73.69439,-1
-30.275524,-149.14806,-1
130.38925,21.218348,362
67.79468,63.491924,382
-71.87929,70.76483,-1
-93.92264,-10.227764,212
-42.961857,-135.10197,74
94.7407,8.986155,419
37.24051,-166.32637,157
38.041874,-164.6258,157
136.76323,-71.133545,241
6.217617,-96.708664,-1
96.40797,133.57228,-1
-62.986843,133.6083,103
61.536823,98.54591,359
61.282642,98.492744,359
-50.199066,-43.015045,449
-78.92393,-60.42825,-1
-142.48286,86.25664,167
6.896502,104.19079,309
-59.928795,51.479443,253
-34.28151,-31.099974,-1
-54.73225,-37.9392,449
33.549686,39.18955,471
-166.12231,-8.95123,36
-1.267957,89.3468,331
-114.10946,-117.336914,13
58.897522,11.758211,465
110.89921,83.517075,-1
-125.01815,-67.871025,223
33.78507,-0.06480318,-1
-154.5589,18.039839,162
30.917694,24.432089,-1
48.65399,-95.67533,-1
55.111618,-12.4920845,473
-116.47028,-31.952711,92
94.255424,-67.06071,299
-8.859675,-125.59766,-1
110.99955,65.655235,203
-47.059513,-98.16271,306
-44.44981,-99.5322,-1
-86.98298,-73.282135,376
-39.103508,41.775513,278
-19.779325,125.57419,-1
-38.291298,-32.515205,430
142.92345,-88.50895,241
143.1505,-88.4049,241
7.2088675,-39.98799,388
5.3104153,84.04525,332
100.75574,130.32025,226
-40.33819,101.858864,-1
-79.262344,91.39714,78
97.787025,-13.458946,-1
149.29698,-49.311184,112
64.389114,90.7846,-1
145.12833,104.86288,60
-70.7771,-48.3517,448
-71.19293,-48.69958,448
77.141174,141.28148,-1
79.09659,23.725319,-1
3.5460851,128.76132,233
-121.48202,70.08843,127
-103.20071,127.47906,82
-29.178335,39.74642,-1
65.53403,-22.60905,280
19.501781,94.19305,329
-86.01408,60.352688,240
152.4734,84.98492,70
80.65856,-71.914345,300
-145.85753,15.376173,162
105.79434,136.40334,205
102.81067,58.612934,-1
-70.872765,-74.24316,463
-5.620381,-126.72722,343
100.30368,42.369755,209
145.41005,7.6489882,141
-94.453445,-77.07008,376
72.32971,-125.721695,154
-61.141327,37.294353,247
-11.971916,14.42953,445
-114.09064,-33.220837,92
0.45062664,-11.183255,-1
166.07472,-36.296394,248
167.98836,60.6824,15
170.64221,59.69383,15
-86.27399,118.02899,114
39.408745,66.96928,308
-99.19933,11.424355,-1
71.12215,71.48031,-1
71.12141,84.181946,360
40.941967,118.30387,303
-25.601109,27.954731,263
88.0973,138.10869,-1
-55.75012,-90.59205,422
-82.91975,-45.321938,448
-123.46402,16.29616,173
41.048347,-161.90765,157
40.64006,140.38268,317
-78.20234,29.056545,254
-39.16191,134.68704,97
-80.26601,91.5433,-1
64.04079,-76.84892,300
34.02178,-15.056152,468
-39.381466,58.02467,193
-4.6387186,1.5244051,454
114.08848,-39.84984,387
100.916466,66.60963,-1
-127.88628,49.78821,177
-5.5629864,-179.34813,96
-15.0793495,112.79573,184
85.26845,89.11151,101
-113.23553,-32.24919,92
65.8993,2.2026918,396
169.65393,-38.16183,248
33.497444,100.06526,-1
78.827576,34.881134,-1
22.375057,133.98631,335
-23.133595,169.61891,14
-8.616095,-43.49118,363
151.60504,-52.965717,112
-169.64403,-22.398481,24
-169.09015,-23.342985,24
31.759863,27.641428,471
-11.76463,-125.08152,342
-54.927147,-142.673,77
-54.915207,-142.54399,77
104.38732,90.91333,206
-134.5595,59.041603,177
-134.48782,57.792316,177
34.133286,-42.08987,-1
39.06437,-26.58735,468
-143.7689,48.112705,-1
-45.521557,-55.050842,453
155.77571,-11.604825,248
93.07399,101.03955,-1
85.1543,-107.700554,142
43.67851,-81.83086,-1
-28.368061,30.597578,263
31.118145,-103.67664,414
-72.22385,-74.26368,463
59.31101,28.412695,458
-74.06975,20.45384,264
11.49282,-9.857517,-1
-70.791466,-82.958755,457
-134.84158,91.60389,-1
24.700863,8.185147,429
-43.622505,-149.04114,76
20.796684,94.74242,329
-66.421844,161.69444,58
-58.54051,109.67088,-1
-42.34664,34.422176,-1
-74.28525,-50.58948,448
-57.582962,162.72023,-1
-147.53563,8.262712,162
41.026398,52.56697,389
134.37955,4.1252203,249
45.13897,57.137054,-1
155.33037,83.35603,70
130.70393,-80.54443,241
-127.3221,54.541725,177
-110.881935,-115.334206,13
159.89162,24.533316,46
11.18806,31.748508,443
-1.6514205,79.94936,333
-34.98545,35.528465,258
-41.57501,67.459755,193
65.67322,-77.25755,300
-134.43654,-23.012798,31
-132.00821,-25.443417,31
-134.85545,-23.70839,31
58.696175,41.2818,358
12.641393,-81.89426,340
-83.74989,-86.602554,-1
-104.20688,-84.36101,200
-22.111742,-67.519875,285
-140.07622,87.444695,167
-108.85621,-91.059715,201
-98.46627,53.956276,-1
5.5986567,-126.029,343
131.03052,-10.539408,250
39.730507,-89.62498,416
25.401417,34.207306,-1
-151.25049,41.83087,-1
86.21314,111.70466,231
-117.29638,-99.38525,17
-137.136,73.69981,168
-29.47332,-57.383034,450
152.52377,-80.37373,241
-139.31786,91.25724,167
130.71082,-33.628536,378
-162.56291,90.474815,-1
-137.47984,-48.48813,51
17.043268,122.97352,-1
-104.9184,125.50129,82
112.49462,119.655495,-1
9.772269,-97.6915,-1
68.41631,-93.26701,294
-56.13916,115.39695,-1
72.338806,-1.1884625,396
69.39393,100.34495,359
1.0462186,31.495735,-1
-80.52958,132.15646,113
60.02912,69.24407,-1
-30.767698,22.878447,-1
37.727253,-19.157236,-1
85.65686,124.06967,227
98.03878,-21.813448,-1
-147.82364,78.58991,-1
-122.61425,-3.6476579,93
115.86252,33.52788,398
-126.12392,14.087858,173
-50.930298,-2.6272054,262
-171.17015,-23.168089,24
-23.459532,72.62538,275
110.68348,132.53061,-1
109.904274,132.23338,-1
106.12067,-126.15263,22
29.438498,86.63484,311
100.77907,111.8103,229
164.06862,28.925932,46
70.807106,67.50085,-1
27.532507,15.741814,452
115.73512,-105.31966,23
-55.08248,21.628616,186
82.60445,-99.40644,142
-107.076256,42.26969,164
-70.40533,121.83725,-1
112.26643,-83.35589,289
112.64224,-83.84314,289
115.76197,39.66905,-1
134.3928,84.41432,61
137.73161,-65.84605,241
-83.61351,-49.426132,448
-78.91818,118.23519,119
-81.690254,86.27602,-1
-81.68592,107.34825,118
-13.157075,83.67194,325
-26.436134,-96.92252,-1
-83.269905,40.888046,-1
-127.920425,105.82346,18
115.62621,33.505302,398
54.980236,70.925156,385
-156.63954,-68.04241,10
-8.165778,22.78491,444
22.980177,-37.243233,-1
64.56914,66.1159,382
-166.05376,79.36618,125
-129.10083,22.196306,174
-87.8978,-101.90737,409
-27.195507,37.52866,263
64.713806,95.622826,359
102.970726,117.61647,230
-25.9689,90.19865,-1
-111.461945,-32.62988,92
-84.95369,156.98085,71
76.4735,-48.279987,-1
-7.3014646,138.43364,-1
-108.71099,42.83308,164
-75.1599,125.67461,115
-53.24224,-48.268475,-1
19.585825,-34.922436,-1
6.5167694,67.64141,318
-17.854837,-61.144203,285
-120.6266,69.234245,127
-39.762585,-113.82313,313
-150.41693,62.80419,-1
-67.91956,16.657175,-1
135.25993,3.2169383,249
-64.99325,-36.87184,-1
-4.6914496,-132.62076,-1
-106.8514,15.771874,-1
-103.121895,5.5805507,128
29.763731,-26.900505,468
-54.888775,-42.724888,449
103.57291,-130.44977,22
12.252695,68.75196,318
-23.790821,-81.69376,355
-44.641743,-86.38408,404
140.14,-56.835682,112
140.24965,-56.827225,112
9.874431,-45.291397,-1
-68.82694,-56.29224,448
0.009840687,-84.20011,-1
51.961227,-134.9834,197
-37.74425,-121.63964,314
53.243057,-65.198555,-1
-56.4174,72.33895,253
37.35169,-98.55575,416
-75.44571,-118.24675,-1
79.74261,7.3850045,-1
-167.87982,65.85542,125
105.15196,89.79951,206
-139.82439,72.2397,-1
105.049355,135.63037,205
29.238682,127.679375,328
102.4228,-128.92021,22
17.564737,65.35354,-1
-3.7286875,-84.18364,352
-2.075298,-42.003765,388
-1.457193,-149.13126,134
45.956833,-70.875275,349
62.855663,-28.331837,281
40.511364,140.65218,317
-0.5211982,-23.17227,426
-168.66588,-24.87578,24
2.3031142,-155.52324,-1
134.0731,-28.848879,379
-107.78739,77.29394,150
-32.279644,-11.367684,356
-49.041378,129.46217,-1
38.020504,72.326805,307
9.823859,-46.63086,-1
-35.9536,-108.00984,313
13.751178,-196.86972,3
-72.872116,34.20437,254
27.454716,-111.505936,-1
88.045296,119.12627,230
-47.948296,38.172604,183
-87.19152,-122.80582,-1
-109.63347,-62.689957,218
-83.37444,-123.75716,403
161.14468,27.05,46
-73.0126,130.25893,115
23.616468,1.1336513,429
-137.07771,-11.25893,59
72.23687,100.63937,357
64.6438,44.487156,358
-65.69373,104.05062,-1
-101.78029,123.73163,-1
78.747536,-27.664392,297
85.78746,56.30164,369
-32.812386,43.374626,-1
85.00531,59.218372,369
-57.46751,-76.683914,462
48.895138,-131.2857,197
-5.662641,11.977851,-1
44.314037,-88.86712,415
55.48139,89.29122,-1
160.50789,26.834494,46
31.083513,128.68901,328
-24.437538,-108.565704,-1
-32.427334,-43.99603,-1
-159.40634,22.65916,-1
-139.76169,-89.79575,6
30.72374,-102.7508,414
2.849015,-36.335316,388
112.119995,-20.652348,-1
-37.294518,74.46464,274
42.682957,73.363945,-1
68.68107,-71.03423,300
35.04669,117.35836,-1
64.68827,-22.636063,280
-125.18625,40.877945,163
48.57408,1.3849453,472
-50.45891,37.412807,183
-50.025593,38.439316,183
-7.5313306,81.34345,-1
131.21013,-32.98185,378
127.26968,-53.976517,-1
-21.738197,-11.708976,-1
-10.3158045,-14.385652,-1
76.849304,102.05615,357
-50.093105,155.99648,81
129.36858,21.51768,362
-31.629473,1.4817513,356
94.60775,-49.737015,245
107.48084,69.51964,204
-103.2413,-1.7371304,128
91.218575,-91.543144,-1
53.776543,13.189926,465
-36.016605,151.5971,86
76.81634,23.522781,-1
51.136852,-75.21498,-1
1.9373873,-24.177498,426
140.5786,-82.813416,241
-35.911087,-110.731964,-1
168.64517,46.401554,32
108.124176,91.13816,206
87.56111,79.35158,101
4.279973,35.266586,337
60.271255,28.332964,458
-0.07117002,-87.47279,-1
136.3292,65.762146,-1
-36.478806,-119.03043,-1
112.929565,-20.440138,-1
-43.15666,-105.24602,313
-5.4630466,153.92204,-1
-16.659813,41.878185,266
-107.001175,-0.47835186,128
-31.427687,7.7744045,270
-46.56729,-82.63293,405
-101.662895,-58.337112,218
154.36343,-19.856024,248
-179.00003,57.794563,63
21.766298,81.393684,330
-143.81265,43.91975,153
-117.74994,-99.63843,17
39.976757,119.934746,303
-3.637,1.0164865,454
21.005924,-50.034573,391
35.454964,-167.54271,157
-12.650882,-51.145794,348
-32.738663,45.57243,-1
-61.41184,26.386219,260
57.099674,-82.88973,-1
-57.98268,142.13031,-1
-54.2507,172.69806,33
141.30669,-85.4826,241
170.07811,27.4404,46
43.277153,-143.48737,-1
-0.7001157,-52.636044,-1
-34.837788,45.37883,277
98.596756,124.04958,-1
47.822617,3.3251066,472
8.511889,-130.62999,-1
-47.005947,85.56433,130
-69.906136,9.255975,273
-55.791348,-90.970024,422
-62.35998,154.40001,116
-6.4480596,64.911606,-1
2.3964279,129.23563,233
145.42966,7.5909185,141
14.555859,-44.461056,390
-107.13223,4.0944285,128
-53.493423,-37.19888,449
42.5283,69.48627,308
-145.29166,85.7686,167
-38.242805,-87.11164,-1
170.87523,60.099785,15
52.08304,-5.2147584,472
-68.917534,130.5217,-1
-138.52835,-37.72261,26
-180.5979,-15.259204,25
-180.58571,-15.25197,25
24.406088,-82.5874,-1
166.12718,-33.944553,248
-27.288038,14.000621,270
-168.98425,49.40352,136
-13.821138,-23.85006,438
144.28287,-40.09983,242
51.577152,-26.94724,279
36.541733,36.764763,471
-31.404316,-31.908278,-1
74.38436,11.423378,-1
-29.275251,-2.3817995,356
154.1613,-0.96948445,-1
42.154675,-21.365917,-1
-3.5298638,28.696396,-1
-32.69256,132.39096,108
119.25863,-56.155987,295
-52.036385,113.985855,-1
105.152725,-63.156185,-1
146.5788,95.39516,-1
149.70561,91.956665,65
20.042862,34.829456,-1
-11.078544,-44.719513,363
139.6573,67.06178,67
-156.93523,-7.801761,38
-24.630966,82.90054,244
145.71548,-82.05245,241
54.233288,20.97473,459
-130.53452,73.58235,169
46.07024,-113.86761,361
-35.84253,182.62502,5
32.972954,-53.147366,-1
-16.092789,-45.776855,-1
79.598076,-42.01507,291
12.365303,-92.26228,340
-46.22527,86.39585,130
85.434906,92.308395,101
-8.2654705,-100.60954,354
-29.826889,78.343094,243
103.666985,98.96365,210
-80.35629,140.79745,-1
146.6532,-15.135086,248
-24.303913,-4.705389,356
140.06331,-11.070195,250
-150.93382,104.96479,11
148.37221,-55.222485,112
125.12545,-67.05358,241
-15.137928,112.454834,184
-8.383998,-92.01736,355
93.4479,113.03221,230
27.853636,142.68672,-1
117.2878,-19.450106,-1
-144.19748,47.463524,153
155.43231,-54.110054,112
-161.49786,-36.768227,45
60.080837,82.022964,384
121.60507,2.430757,-1
18.018738,142.19218,-1
85.979294,32.38088,393
-30.554468,45.831062,277
44.905052,28.799393,471
133.01318,43.286682,50
114.774994,-8.439257,401
3.0595477,-61.069637,228
-27.331123,-104.28777,-1
-85.67798,-38.214924,310
-65.28015,-15.623985,284
30.791874,78.316605,-1
103.79229,-105.54583,-1
67.61576,-80.95543,300
85.57054,130.3179,217
10.13772,-114.66029,341
71.38864,87.44025,360
-72.77844,-81.17251,457
127.62095,60.38577,68
10.396454,83.99781,332
91.44992,-51.352962,245
-156.19283,-59.956745,10
36.300274,-27.632957,468
6.8587685,-120.503586,341
89.32415,-52.503616,245
8.295231,83.18787,332
-3.6814039,-84.33188,352
-18.05751,-149.32182,-1
51.68844,-156.25078,155
-98.81659,29.904245,-1
-44.18424,-50.466335,-1
153.60196,-14.778805,248
-97.88119,-84.09972,-1
-16.777893,54.902523,259
-17.947361,53.829254,259
-5.2938,147.06691,40
-5.239619,149.76888,40
64.934044,55.69394,-1
64.75907,55.610172,-1
-17.572931,-139.6704,111
-130.6045,108.60508,18
3.1950765,-28.885048,-1
3.308355,-28.974539,-1
98.58898,-15.07509,-1
83.36565,-82.05752,300
92.50303,-87.8192,287
88.80762,-68.09671,299
-7.8912086,-17.509449,424
-159.40062,-35.426533,45
67.25076,11.283461,-1
104.983025,-45.975903,-1
-44.538837,141.78662,85
41.88881,133.30312,322
-35.81651,73.835,274
-47.452168,-114.417145,-1
55.594486,-92.61491,-1
-48.597027,48.984657,253
-30.828934,14.220545,270
-60.64238,-58.578747,-1
-60.496204,-58.8488,-1
-60.507477,-58.836475,-1
-44.780697,-149.68205,76
-27.568022,33.82059,263
3.7017112,-115.81267,341
-6.951689,-0.24335596,454
3.0153892,2.8142185,-1
-123.42854,41.90881,163
-23.148926,-94.87205,-1
30.689384,-100.06112,414
30.377668,-99.645096,414
-150.99957,21.499964,162
-4.9100637,-79.50544,352
-53.44619,-44.375908,449
-86.291176,111.440895,114
-57.250103,-116.59954,420
-76.02129,-132.90593,-1
-13.309071,89.280334,325
78.671844,-107.07401,142
83.18593,-106.82939,142
-56.53687,-126.130714,399
-150.51425,62.742935,-1
-72.46995,46.097733,-1
9.473336,14.419379,-1
-106.346176,-86.77475,-1
-1.6796592,159.42241,41
-8.401304,-181.85971,96
27.682613,-100.40844,-1
71.10822,-85.08298,300
-104.94461,54.989204,-1
-66.07865,-118.195305,403
-49.117348,2.068257,262
28.933365,109.32109,319
-23.29319,156.05028,30
-3.1089375,-103.31226,-1
2.1437178,76.53459,333
1.7107884,76.13064,333
-13.2039175,-56.12244,348
-144.11992,67.080215,-1
29.396358,-117.0938,412
38.91013,-162.5561,157
-100.807816,-2.871772,128
-91.57707,46.52095,102
-93.15636,15.297845,132
-93.10305,15.681894,132
1.3668865,120.08829,234
-140.12183,-36.678257,26
55.474815,-153.13455,155
22.902866,-146.83176,57
142.46667,37.3485,21
-36.37201,1.4099649,-1
-70.918655,-39.453472,-1
131.65228,-69.88783,241
106.93653,129.48521,226
82.42703,12.2582445,435
-177.6209,49.037067,62
-49.782932,-42.649426,449
-131.44722,-70.66753,224
45.325584,34.665344,471
45.170044,34.588173,471
-48.845547,78.00798,95
-3.6796427,82.70507,333
165.23528,-25.69166,248
86.97832,-51.378487,245
164.41467,29.869429,46
-47.035786,-36.790405,430
-43.580544,-125.67272,-1
27.412994,50.267006,351
35.707043,86.783195,311
47.61065,7.2971387,-1
70.45703,-38.074425,293
-58.076077,-60.58159,-1
-71.06273,8.878167,273
26.788342,37.625225,-1
-112.1393,28.754272,156
21.424217,83.87014,330
-46.059303,18.032103,256
-145.1279,84.01843,167
-113.187904,52.282745,131
13.511665,-12.930292,-1
66.27736,-115.25072,-1
50.30289,110.48508,-1
-40.20898,-9.10166,268
70.272415,50.90714,358
66.31158,-32.9322,-1
90.50248,-41.276016,246
-155.62148,87.412384,126
-105.01367,94.30544,144
-139.50294,-37.251453,26
-10.537084,88.49721,325
-9.230201,70.97829,324
-56.229034,21.877743,186
40.74901,-77.7108,-1
85.62623,99.36941,202
-76.578064,127.281105,115
52.31603,43.223587,358
-78.433914,-126.28721,403
-159.13101,15.221434,162
-176.8383,-20.38645,25
-177.06953,-20.70444,25
-79.50097,-43.591522,448
-168.97588,70.260155,125
104.71234,-32.69058,-1
70.78114,-135.44273,170
-59.172745,-105.61421,421
-150.50714,50.668606,172
-72.62979,-118.461815,403
-50.76041,-21.47384,284
14.358705,2.2803133,440
99.30532,105.33039,229
-18.440733,41.573204,-1
86.228714,112.716095,231
135.20538,93.264114,-1
125.11933,11.593104,394
-110.253136,-119.23177,13
-57.46475,87.99929,73
-82.67959,66.29019,240
-28.503958,-23.947927,438
76.12819,-71.8563,300
-82.47205,-9.057301,214
-69.261566,27.065832,-1
-11.161086,12.360728,445
45.728252,-87.46017,415
35.478565,-103.898,414
-17.749434,6.589847,425
49.620975,-138.09724,196
48.547684,-140.56143,196
-67.05049,-10.83669,284
-56.16174,-66.863464,460
67.441666,83.992424,-1
-149.96304,16.379923,-1
3.1728122,86.29375,-1
-128.34149,19.936605,174
-111.9509,-115.9462,13
-120.13513,45.49919,163
63.307663,41.92376,358
80.8595,119.66219,-1
114.49301,67.91703,203
-143.94095,57.21374,180
-37.56961,-80.841675,406
-37.57232,-80.8123,406
120.15702,53.052673,140
-81.95416,-51.38442,448
153.49593,88.222916,69
54.987103,60.13693,386
76.534096,-11.2059965,336
42.13893,-13.610818,-1
13.855955,-12.739731,-1
-95.74094,134.0063,107
-36.24698,48.863358,276
72.41137,30.328966,428
-119.303024,80.49594,143
105.825836,128.44043,226
93.410194,138.00932,207
-21.048098,58.91388,-1
-24.177433,-53.49006,-1
68.96754,-49.77166,292
-18.80331,141.5306,52
-155.53108,58.450035,171
161.44092,-22.816893,248
137.08124,-65.583244,241
-64.06508,114.5158,120
3.62489,55.260754,320
39.543243,133.09488,322
139.10905,-82.36875,241
19.735958,32.40474,-1
-20.032415,-154.871,135
157.66814,11.712073,-1
-26.860817,83.526596,244
75.75993,68.304344,368
82.99323,-108.489914,142
-135.9744,-62.532764,216
-166.43768,22.8818,-1
-37.609478,127.91618,108
-37.56237,127.72857,108
13.727556,27.048565,-1
78.165695,17.407604,435
56.60507,-99.57098,366
-100.58893,19.706614,133
-106.78918,71.77544,150
-63.292034,-90.8061,457
162.92165,-14.320147,248
50.20738,17.969767,-1
-92.53555,23.282331,129
55.97682,70.58219,385
-139.1379,-36.62837,26
43.86674,-63.27487,364
-135.62135,25.984343,175
40.874546,37.94173,471
-74.137985,61.951656,238
-96.142105,-72.47057,376
-95.64608,-72.961494,376
-0.13951191,46.633995,338
122.517624,12.088595,-1
41.28866,-163.50047,157
94.479225,29.705688,410
-187.5102,-41.236305,16
-187.5359,-41.38278,16
-90.77038,137.68913,107
23.828989,136.19754,335
-27.910566,11.378275,270
2.234387,98.17393,331
-163.83879,-6.741394,36
-164.03517,-6.196612,36
-164.81567,-6.1958013,36
-55.113705,53.344685,253
33.45105,139.39995,-1
79.17329,-50.09706,-1
85.78918,-117.16155,142
-131.51874,6.9347157,160
-131.48448,6.952706,160
-130.69836,6.3207603,160
-147.6257,36.479435,176
-64.70459,-20.015156,284
-23.904938,63.08703,282
33.30841,33.088383,471
-63.693935,-61.746147,-1
140.81577,83.803055,61
28.547733,69.58848,326
98.693,10.156814,419
52.488144,-61.060734,292
-138.06041,60.54776,182
-78.61638,49.128983,239
74.38896,-75.01029,300
92.53125,30.365877,-1
-76.27617,35.02325,254
25.6952,-69.9254,377
-49.619736,-31.819977,449
67.95842,63.599335,382
95.52266,6.5946317,419
132.957,-53.963623,-1
39.54771,-163.94987,157
-87.85941,6.5356956,137
-60.418518,-32.01637,-1
-41.567383,-111.18071,313
-29.380524,-8.154027,356
68.33068,-43.40411,-1
-46.671917,62.348167,193
79.42979,11.00011,-1
163.0702,42.099583,47
105.72979,97.01753,210
61.28534,98.47209,359
-48.50023,17.951185,256
-72.48739,-18.180096,284
-60.00097,-27.528782,284
-165.91537,-9.200514,36
-90.3719,-102.02201,409
-113.30338,-116.88724,13
-114.24417,-117.457085,13
-2.0310795,-123.67001,-1
178.10207,7.290801,42
110.33604,84.381584,-1
-124.83742,-67.52137,223
-124.83739,-67.51408,223
95.50625,16.233337,-1
44.234394,7.3342047,470
160.69916,-12.87744,248
-13.932898,-152.84488,135
82.0408,7.002574,-1
90.19317,-88.033226,287
105.1414,49.31003,209
84.64101,-21.785849,296
-79.440605,70.10728,240
19.8183,46.93586,-1
-85.19685,61.5101,240
26.500986,-8.630418,469
26.808123,-9.073288,469
60.324192,-59.731705,292
56.332012,-114.13886,179
-28.00357,-26.170527,438
-80.12285,67.24768,240
41.331165,76.708015,-1
98.459335,-61.310253,299
98.38586,-61.475975,299
-0.25543648,21.384443,441
100.59886,129.59442,226
154.40935,80.51244,70
-32.97969,80.20268,243
-151.88896,-29.403353,44
133.23059,78.705475,61
144.81099,104.292244,60
-61.65564,153.30165,116
130.73721,-62.19638,241
132.1702,-64.08969,241
-66.075714,146.6887,117
58.634956,136.33136,53
-57.603714,-63.067505,-1
72.715004,-3.0865448,396
135.1271,79.74763,61
-148.83052,-17.042555,34
-148.74632,-16.91819,34
116.89944,7.041548,-1
36.32386,-69.69695,377
2.2576854,45.3267,338
3.6101384,-41.247448,388
-15.808658,-25.942747,438
-26.255339,80.97017,244
117.28888,-29.345692,402
116.65467,-28.07001,402
105.51717,-16.179432,392
-25.076933,-30.224228,438
-79.81594,115.70116,119
-131.24524,73.08152,169
33.296757,-162.41116,157
128.47615,-64.33047,241
-57.80908,80.30787,-1
-109.47916,-53.197746,218
-14.025274,37.07494,266
-41.326035,90.87998,130
80.65306,-103.29011,142
143.60011,95.67531,-1
133.73291,-10.375682,250
-109.62464,48.352528,-1
41.22651,-161.60918,157
16.588469,116.27158,-1
-125.85894,80.50634,-1
150.53772,-82.38216,241
149.92294,-82.60288,241
144.12668,-80.3892,241
-78.04674,28.84483,254
53.50124,-129.79207,-1
34.295444,-15.052942,468
-102.25431,-1.3977661,128
22.611746,124.160645,334
103.88403,88.8801,206
59.314327,45.36617,358
62.913036,97.67005,359
93.45779,113.0471,230
33.34728,131.09918,-1
-10.970407,-94.81136,355
-27.933054,0.027796162,356
-78.4691,51.833504,239
61.339878,90.4153,-1
-101.780396,-88.71752,-1
-39.180756,50.34089,276
-168.59761,-22.561079,24
-22.003595,-88.39682,355
29.18843,-30.257607,468
-133.72696,57.807587,177
54.02388,-80.47952,415
38.51457,-26.450207,468
-70.18458,-9.569902,284
-132.03558,30.7591,175
-123.831604,92.66435,145
4.599303,-23.09444,426
23.86442,70.94896,326
32.979393,-103.18902,414
47.450527,-44.891037,461
-86.64454,-108.25109,409
9.190012,99.04111,327
-7.0553327,-87.865105,355
-156.22366,-33.392628,45
49.56192,-91.97562,415
-3.7869048,-77.216896,352
-15.564634,69.85822,-1
-69.45303,165.16423,58
-79.15137,-128.55428,403
60.75322,-73.10002,300
120.35281,-54.693043,295
-4.397277,-175.11484,96
-138.65881,16.045012,159
-106.273544,-54.572227,218
-64.51196,6.2880697,-1
-144.47496,27.984806,-1
30.748087,-79.735756,383
-83.82944,57.791744,-1
-76.637184,121.368935,-1
41.267105,52.119915,389
29.581778,-116.66985,412
-120.75671,43.726803,163
-123.48218,51.733505,-1
91.70156,45.64356,339
-47.48498,18.634817,256
21.669676,138.12184,335
3.480868,-128.4187,343
-7.7663293,-152.82088,135
23.529903,1.294292,429
96.026764,-88.74348,286
95.80135,-88.67347,-1
59.169987,151.8495,7
-45.25691,-73.65479,407
-38.495747,-105.72956,-1
-44.04736,-104.90967,313
166.22507,-29.32459,248
166.32896,-33.85291,248
-157.47964,-63.4388,10
147.19487,-19.660051,248
-68.45812,-20.199709,284
-31.737106,113.91147,75
-54.622093,151.08267,-1
90.39021,-41.310303,246
-137.45631,-48.401493,51
-48.487038,-139.87712,-1
57.509296,75.96482,384
-85.1127,-52.493607,448
-108.20479,-78.746445,-1
37.252697,44.717712,-1
104.506996,139.43857,205
136.39212,-79.78509,241
86.222786,112.70696,231
37.796524,-18.969362,468
110.69456,132.53036,-1
-118.49469,-38.724033,92
20.329748,26.166922,451
100.057434,111.661446,229
-77.86326,-40.40957,448
13.176048,-23.14415,-1
156.94197,88.89555,69
