Dimension 1,Dimension 2,prediction
-68.78074,10.425471,3107
-77.412445,-74.23711,-1
6.9620943,67.65063,2202
-68.20972,-15.723254,3830
130.36491,21.2347,458
130.42714,21.251818,458
-76.554504,33.87506,-1
112.988266,-18.78509,3627
-67.74955,142.57446,2811
140.54492,100.42543,-1
-60.97103,127.66625,-1
35.7846,61.125374,-1
-15.601703,39.36795,-1
69.587265,61.804615,462
69.632805,61.787197,462
-70.457214,-123.381935,-1
-140.44368,66.406715,1134
93.094475,7.430891,3831
41.181213,-162.79195,1912
38.076504,-164.28296,1084
38.358013,-164.32603,1084
-70.10843,-11.427907,3075
92.714645,-109.14881,464
88.144264,130.97647,1085
92.87537,-35.736496,-1
30.173128,-50.95223,2963
-50.25182,-34.072975,-1
-132.5556,63.618847,2662
-132.69377,63.453182,2662
155.76454,-51.261726,1087
-70.862206,137.23741,-1
96.016495,133.02061,2440
-111.09136,65.39199,1717
61.22846,98.5504,1093
144.5511,-78.146866,-1
46.417213,-144.31961,-1
-118.96634,-33.065002,-1
72.33988,-79.79185,3194
-14.778063,63.063614,3438
-75.706474,-91.02702,2215
116.366005,1.2878281,1095
84.95708,70.79448,476
6.9362383,104.20367,1559
-59.856213,51.539577,1097
-99.05777,-57.796036,-1
7.590315,-108.92135,3906
48.735973,79.81527,1926
-166.08257,-9.167465,3832
-1.6760855,89.32997,2834
-10.483927,88.4412,-1
65.440865,-125.66809,2666
47.46645,-140.96341,-1
-113.13632,-32.440536,1355
-149.66588,48.64818,1375
47.18877,-71.52132,3174
178.12418,7.2402353,2450
-123.99627,41.955402,525
91.50522,58.487278,1349
90.75394,24.848131,2220
-16.616865,-39.929108,-1
-69.34333,124.04364,3516
-71.93087,135.4058,3196
-22.941792,22.221254,-1
-117.12839,-33.268986,684
58.15601,-12.804473,-1
-62.43841,-70.72054,2221
-64.65738,-77.44039,-1
-38.16302,-6.8525095,-1
108.73056,-67.821205,1565
108.704636,-67.71702,1565
83.52802,-62.34194,-1
84.268005,15.565846,-1
66.300156,20.239952,3100
-3.121834,157.86984,3039
19.878925,46.96964,489
26.315403,-8.532773,1111
-15.689525,-31.660402,1566
-67.86886,-44.636505,224
135.46162,-73.26894,-1
49.655453,-57.386627,-1
28.045498,22.686481,2635
120.83739,1.205145,-1
120.83853,1.216632,-1
19.12172,84.57567,-1
111.85821,-35.86201,3734
116.31227,-11.874164,-1
29.52638,125.76633,-1
-58.667442,54.652946,1115
52.83599,-86.22028,-1
-2.9553936,123.563675,-1
148.34741,94.258606,1638
18.404123,59.221123,3994
-39.614006,122.98557,-1
86.98532,64.94112,3250
99.89517,-63.68586,-1
99.52025,-61.03684,499
82.31253,-89.55032,500
-164.79953,36.355244,3288
11.858469,-61.316322,1570
180.90434,8.70179,1571
7.2487817,-39.9779,-1
-115.492355,-32.26342,-1
100.62529,129.67567,505
147.30591,88.0594,-1
71.84581,122.88786,-1
48.813038,89.72183,3735
48.739925,89.80176,3735
46.35033,-28.564392,510
-154.02252,84.19927,3833
-39.396996,10.491996,2263
133.3139,78.69773,511
133.8333,78.4954,511
109.58998,126.1546,-1
-136.63971,84.51354,512
-136.79274,84.691536,512
145.03455,104.35571,513
144.7811,103.788795,513
96.53781,40.40375,-1
-91.785736,29.11559,1577
53.41906,-109.24598,-1
53.579014,-110.25387,2229
104.59237,77.686226,910
111.62262,126.16818,1671
-68.23813,-15.793477,3830
62.029964,-37.560055,1938
-45.16281,-72.668434,524
174.52078,23.450827,2973
132.28198,-33.22405,3345
44.321556,-12.349858,527
-38.86802,86.53063,3988
-37.268337,-123.750984,-1
-123.841576,73.06952,-1
-54.54723,-38.385345,153
3.4778886,128.7421,798
11.458845,92.2461,530
-112.91071,76.373665,531
-114.12733,75.82943,531
-33.270298,110.70331,-1
72.59864,-3.11881,1127
-39.786102,12.159467,533
-103.23203,128.04436,1128
1.3151829,-173.34016,3293
142.9476,85.71309,-1
-148.98122,-16.951944,1130
141.67528,59.293797,-1
-13.132027,127.03695,-1
139.1531,90.37788,538
-116.063126,-33.32684,684
-112.98531,-34.536686,-1
-131.95506,54.54944,-1
3.5634155,-41.278057,1586
29.802616,59.179237,542
-153.9217,40.641716,1587
32.542774,-23.957653,3448
-85.3565,-126.9107,-1
-34.784256,34.754883,927
80.59566,-27.54993,-1
-25.885775,-4.306174,1592
19.128242,-95.955215,2038
106.6255,135.9187,-1
105.87096,136.3018,1678
59.017433,-45.99882,1593
39.242218,9.98974,2681
-70.264534,-73.38315,-1
145.41028,7.6495543,2007
21.434418,-9.04031,-1
120.17916,-12.256263,-1
-30.827402,-74.74047,-1
-23.628717,24.658766,-1
-72.45763,113.692116,-1
-0.7669505,-73.21058,1145
-31.463263,-25.867655,-1
17.32462,102.0866,2238
-130.53868,68.464005,2977
87.062584,30.162394,-1
-114.0762,-33.254253,1355
86.1634,46.173855,-1
66.18981,-71.86242,-1
66.441444,1.3426412,-1
24.388643,-103.453156,1676
65.4303,-78.93186,-1
-163.72011,14.085018,2060
114.51951,-4.086249,554
-115.16788,82.07218,3241
-63.8488,84.446205,3108
-84.894455,116.867714,2470
18.711233,108.85663,-1
160.37631,-19.719019,3203
71.08395,84.21478,112
39.413383,-34.49212,-1
174.2716,-23.514406,119
21.975248,-44.182724,-1
-140.80872,34.948837,-1
38.18004,-22.984337,-1
81.727234,63.57034,-1
122.23002,72.608406,577
-7.964589,109.083824,760
-112.091995,-30.063623,-1
55.09499,96.341965,3154
5.5145206,8.266302,-1
27.41219,70.90006,-1
36.208916,121.048004,2064
13.728489,-103.89231,1892
-7.3501034,-4.119893,-1
-123.00166,19.385977,3207
147.75002,-76.65384,3583
-23.79658,-35.373337,-1
-167.2711,63.18603,-1
-117.72979,31.172167,-1
-20.408543,24.953775,573
28.972889,105.89312,1166
131.79225,3.6708295,-1
6.5158277,-69.534966,2884
-29.249264,-31.702162,-1
-102.36197,-0.6984281,2475
-74.25124,37.11137,986
-74.39637,37.103424,986
46.234543,-31.01481,-1
9.415644,39.146847,-1
34.220028,137.13022,1167
-8.761492,16.681059,1770
-89.28767,24.38201,-1
150.16618,-53.83044,449
-74.171295,123.502914,-1
-53.20216,-17.35887,-1
45.278,-132.85545,1171
74.414314,-123.99485,761
12.852036,0.4595561,3643
22.344284,134.08138,1173
20.909132,131.5017,-1
27.481127,70.85048,-1
30.672848,46.171,-1
158.21179,91.796005,3709
59.70016,51.471123,-1
-110.71295,-83.038086,3526
33.46006,-103.52356,-1
31.960379,-105.58556,-1
-154.31056,23.033901,592
-80.78162,12.311871,-1
-167.7659,-22.760069,595
73.33551,-137.20361,597
73.992676,-139.62328,3210
73.535446,-139.54106,3210
73.380104,-139.17516,3210
74.09749,-139.8971,3210
-83.18674,104.72548,3119
58.358047,77.48361,-1
2.7532027,27.086582,600
-4.1529126,-20.96453,-1
119.58259,15.727047,3338
-99.21713,120.001526,2274
-74.01186,-135.71841,-1
-81.82356,-48.369186,3167
-84.43069,-43.819813,-1
-59.271164,104.10268,2983
-125.377426,93.265785,3454
33.21205,-139.60556,3799
30.571453,-140.62883,3834
-45.818512,86.98946,2813
-86.92993,-96.684746,-1
-3.471831,117.49764,3817
-98.628914,-63.57353,-1
90.45322,-48.427322,-1
-58.52543,-38.08885,-1
53.67599,34.71492,191
-28.372307,30.597668,2255
-4.928289,148.02708,3233
-5.231015,147.72702,3233
-91.01824,-29.750893,202
158.79454,27.156527,607
-103.52823,65.896,3113
154.84334,81.45196,-1
60.113495,28.288973,1795
-110.36797,121.30612,205
-92.796364,-74.271774,3869
-27.712942,-22.781933,-1
-121.287506,68.23835,2176
101.334785,-120.922356,2599
-73.79747,20.497856,1189
-134.944,64.41026,-1
127.25129,-42.547234,103
45.146255,-138.65877,-1
14.504203,36.314262,1190
14.563065,36.395805,1190
-26.664938,-34.999573,2256
-141.6809,67.59996,-1
101.23071,-32.879826,2487
-95.988914,36.065605,1616
-134.84702,91.60678,1617
-134.8337,91.717545,1617
25.599796,7.8706574,2488
25.346687,7.9371448,2488
-69.45303,165.16423,2489
35.45495,-100.41039,-1
-121.74261,-63.126656,2848
-107.91307,-58.894386,-1
-153.55191,72.180756,-1
-89.00093,18.438408,614
-113.86853,82.25944,-1
-57.59423,162.65395,938
-93.73768,-75.20455,3739
-76.04676,-52.559322,3801
-38.90906,-63.933937,2924
-120.9801,94.34341,240
-121.09894,94.852196,240
-112.57549,-33.089012,1355
-167.35376,-28.05922,-1
18.102402,-149.63031,3333
-130.78287,-26.63415,2886
134.95546,-69.37716,-1
-93.43178,14.167844,-1
-149.2673,18.549,3269
98.71933,50.268505,946
9.142473,72.03127,2043
72.97594,-84.64054,-1
-150.29665,49.14942,-1
-166.17932,70.084366,258
-134.29869,-23.480328,260
-151.11583,62.25104,2516
32.408974,-4.7559466,1203
-105.79193,-59.924026,-1
-138.75697,73.637665,3117
12.650148,7.043027,625
3.9548283,-127.516174,3783
-107.62414,-89.954445,1653
162.01654,-16.064865,-1
-166.22188,74.00777,-1
131.34526,-10.313054,1207
-81.732925,-45.474922,-1
-167.00438,76.35389,2134
-117.37999,-37.221893,3675
52.786324,-70.94418,-1
146.38393,-81.125435,-1
143.55594,-72.85426,-1
123.99646,8.919345,2267
-156.89172,-63.5998,3680
5.1477427,14.209289,1847
117.70876,-94.01675,629
114.69407,-93.81186,2268
118.24609,-94.66798,2495
-57.750633,-35.176136,-1
-1.4034678,-141.53516,3819
-6.452666,10.294093,-1
-60.78176,108.87905,2858
132.06398,20.724064,-1
36.48122,61.536465,982
105.94765,-32.86028,3938
-98.68923,120.606865,-1
-158.44557,-66.66043,-1
22.602188,28.426735,-1
109.58979,-77.81966,1477
16.593487,74.974144,2433
142.97113,-5.8230677,-1
142.93933,-6.506093,2859
-28.046822,-87.70129,3630
-67.292915,124.07921,2494
1.0628232,117.63573,2276
85.6228,123.99454,997
85.2891,-2.839271,-1
-12.585203,78.23398,-1
-113.669365,89.41617,2500
-124.794205,-3.9158475,3071
-8.599409,-18.57963,2658
-20.47178,-91.82649,-1
-43.552635,148.30556,-1
-116.074036,-99.3624,-1
-22.497301,89.78371,3120
-48.03118,-130.24013,1981
68.74234,65.60307,-1
-69.377815,115.1476,3835
34.492065,105.08596,-1
17.817608,135.52126,64
-76.45678,14.413771,-1
-77.68051,13.84031,1225
-78.189,13.311109,1225
1.3950707,-17.757032,649
36.629665,77.82594,-1
15.457803,-87.65382,1983
64.949486,26.72628,1226
-53.327293,54.686756,-1
20.457277,26.131744,2706
20.345982,26.16468,2706
126.16944,13.763578,364
126.4172,13.7247305,364
30.61404,88.90455,-1
27.677313,128.88995,656
162.39732,31.557478,-1
50.969963,69.500916,3836
-62.248043,-13.544826,-1
47.26752,-9.021506,-1
-67.75276,-5.348247,-1
104.91159,13.135612,-1
-4.548593,97.05945,-1
71.046295,91.88769,2975
71.00472,91.83106,2975
91.24459,-5.7162294,3765
114.60398,-105.480034,1025
115.222565,-106.67398,1025
-158.35617,87.835266,-1
87.0638,121.44441,-1
59.717014,-135.31491,1683
116.93672,31.946915,3741
116.94566,31.956203,3741
21.082045,141.30492,1647
33.584892,68.02106,2502
137.15248,-66.5425,1034
30.022194,97.95424,2503
-81.93722,108.28331,395
-37.888294,19.033628,-1
-83.27089,40.887383,666
-141.8719,20.1668,2998
8.26414,-33.377792,-1
-57.390957,-112.6239,1901
-8.509393,-145.45032,-1
-23.512928,33.65408,3837
130.5697,21.52493,458
55.152428,70.58069,1528
-104.77341,-84.53051,534
-96.886284,105.25997,-1
-10.175948,56.29509,-1
22.711924,-127.86149,425
107.02034,79.58602,674
107.0948,79.653496,674
-51.63765,125.87051,3647
16.342043,78.8502,-1
-85.3889,-100.70706,676
111.974266,-78.47787,678
60.9348,103.47649,438
34.87626,-10.23698,-1
86.856575,-117.30795,-1
-91.48871,-108.4172,1706
-155.52045,-31.970818,1990
-148.19914,36.08922,1853
-7.8908844,187.85858,445
-83.601326,-136.68544,3669
-87.89514,156.66101,681
-7.316393,138.4441,1541
83.9798,78.7842,3683
-4.6831164,-76.70527,1252
-40.11398,7.6611624,457
-40.08856,7.6730423,457
6.521821,67.68269,2202
-10.684364,14.584063,2504
67.556244,-74.32733,3922
27.005203,-75.41692,2294
16.237751,-72.41035,429
113.92351,18.54654,-1
-17.915049,-110.99186,-1
-6.742769,38.917564,3130
33.591106,-111.820656,-1
-162.6228,73.77566,1923
-162.92491,74.37864,1923
-107.21901,71.03459,-1
-159.4494,70.09517,-1
38.366726,-165.69783,535
118.845436,35.96142,-1
-66.2258,-5.325557,2833
101.5915,102.509575,3462
-67.92888,16.662025,1663
0.6222123,-110.21579,-1
-117.03333,-36.299664,-1
166.51169,3.0595462,690
26.133734,-71.1169,-1
-106.86566,15.7501,-1
29.391216,-26.797775,692
102.91158,-129.93347,-1
108.18485,33.52747,3822
-32.27132,-88.68877,3136
10.939975,-34.473206,-1
-100.76221,-64.78951,-1
-72.15862,70.91032,-1
44.501995,-78.87716,2301
-154.57616,-17.95012,3538
110.62452,69.69526,-1
-74.7851,128.09114,2106
25.679993,-125.87292,-1
20.313848,126.85351,2545
-21.526611,21.516706,-1
-6.7117705,81.1212,2304
79.52521,-47.435604,-1
106.08595,-73.9203,-1
84.70066,39.6142,699
-49.778294,106.8494,1250
39.31285,43.025654,701
-32.97969,80.20268,1251
-31.869516,81.18523,1251
-138.42404,89.0243,2457
-64.72728,33.419468,2853
-79.63091,11.839986,2712
10.352186,-61.370037,1570
77.14831,141.30998,521
78.9595,140.28809,-1
104.55515,90.014145,2246
-40.15453,68.20742,3903
-94.99273,-73.8947,552
63.326572,101.16538,2518
72.17489,-38.167267,1276
11.279702,101.02108,713
26.851637,110.60851,-1
15.611342,89.215324,1258
-70.92756,15.080093,1259
-117.29593,-99.38523,34
-3.9906301,56.36469,-1
-25.9172,31.052137,2876
-22.207624,140.6006,-1
36.587822,-60.71451,1262
79.77165,7.3825045,2306
-5.1141095,10.043118,-1
-147.15709,35.126972,-1
145.39975,-80.87798,-1
-81.18389,130.869,-1
26.752466,-167.11313,543
92.617676,114.55316,-1
-28.035295,-6.1538963,1073
106.020454,136.0487,1678
42.912235,-61.081707,-1
116.41152,-9.856095,1679
-27.45779,91.36406,2728
93.17611,126.59554,1147
-72.433876,164.88698,1266
-33.6943,-36.697186,3132
112.816574,-32.96029,2015
75.98855,-1.4340837,3838
-72.4881,164.92393,1266
110.64212,-58.83443,-1
-105.39737,-90.88179,3134
-61.147774,11.70204,2014
-43.950123,-43.52447,2515
-38.7574,-103.22593,-1
54.331547,80.18001,1274
-7.0682855,-87.9505,-1
3.2178512,-150.0131,2441
50.560543,-133.13982,-1
-1.3388517,-76.97508,-1
-18.139164,106.06799,2019
-100.40238,-51.184074,1685
-99.978035,-50.961227,1685
46.197956,-62.27486,-1
73.99293,-39.256165,2020
114.33808,-60.220306,697
174.13046,-22.787844,119
140.33418,-30.266655,3465
19.681587,-182.99817,1277
-135.46095,29.091293,3466
87.876755,90.50419,1169
2.3904395,-155.48093,2023
-21.490597,45.4331,3594
97.01702,-65.15186,-1
7.513558,53.05744,1721
47.34964,-7.9423695,570
-57.184498,-100.09183,880
35.734432,32.381065,-1
0.12279732,-40.418465,-1
-139.38324,63.479866,-1
60.595913,-138.18243,1692
74.11541,25.441864,-1
-82.61003,-105.09647,-1
161.97473,40.415676,-1
38.248,-38.8331,3389
38.196934,-38.891613,3389
32.348743,-164.04305,1613
-65.18592,-77.26895,3367
-102.85311,3.1924262,2735
-39.430626,64.52238,2530
-9.419559,46.90118,-1
-15.203636,-99.52486,-1
-9.736946,39.958454,1286
95.59052,-14.652061,23
-154.05505,44.671616,737
27.458328,-111.50606,3010
44.85314,-97.40688,3744
5.4895263,-42.14001,1287
-73.655136,94.86931,1311
-70.86377,-104.35079,1802
-20.487782,-88.00432,-1
7.6627626,-82.27003,-1
-20.343147,-116.13781,1288
-11.097612,-66.947426,2534
-11.084417,-66.96933,2534
-24.49914,22.323269,3839
72.61616,-14.737605,54
-19.509815,-77.31114,-1
8.940609,72.85846,2043
-18.224361,79.03892,2356
-31.720623,7.7715163,3394
-103.64796,37.079437,-1
34.551685,-36.65024,-1
-118.55629,43.392403,3715
151.43053,-14.706053,743
-87.27769,-102.64698,-1
-55.8085,-20.686417,3840
101.32409,-90.53889,3396
-20.283316,-45.989235,3681
74.87775,1.8732133,3066
70.29372,-56.587055,746
-104.666336,124.01796,-1
20.038458,71.83794,-1
-31.090801,64.22142,3651
-184.09473,-42.905647,-1
-56.313656,61.937145,40
-17.957468,-148.92996,1405
157.15929,-24.95001,41
-103.68509,-56.793797,3943
21.04321,-51.55236,783
48.280563,56.962383,-1
-20.911404,108.7585,43
14.24128,-50.23905,3020
96.11182,5.03593,-1
23.24766,-25.987816,44
-60.478817,-117.1622,516
-31.3624,59.25061,3139
134.76645,-39.21999,754
-47.927055,90.85869,3545
132.93436,-13.638538,3841
-117.019936,-64.81211,-1
-13.925371,-92.53834,-1
124.19494,62.413162,3842
123.80125,62.27765,3842
-10.212122,-67.255135,-1
104.0899,117.542206,2867
93.52002,21.632126,3768
68.65912,-70.82367,1735
-3.0631025,93.75402,-1
4.6998663,117.6471,1076
86.96198,65.047485,3250
24.98159,75.19633,-1
51.05216,-14.7503805,3282
-9.004442,-38.947647,413
-48.915165,18.078207,3896
-50.267185,38.895184,87
-40.100235,-18.357115,759
-40.033672,-18.386074,759
103.51976,97.64618,3492
115.79477,-36.190193,-1
165.95021,30.918522,-1
-8.605118,108.26989,-1
-25.676092,21.757824,-1
13.494634,-52.732895,3238
-49.032158,87.74223,-1
74.29954,-123.57563,761
-6.355714,-92.9267,-1
-130.51254,-62.43063,-1
-77.98974,11.554448,77
111.07507,126.1677,1671
-40.44895,125.82791,-1
38.335865,-20.819338,1714
-55.86685,-77.1705,1715
-37.24635,-77.47758,1129
-32.766773,-11.30504,734
129.24342,66.96899,1740
18.158617,-96.04016,-1
14.861139,47.051235,-1
75.540634,102.21525,0
-73.03906,-69.47382,60
38.636677,-31.379936,-1
-52.086964,36.780586,-1
-14.25077,37.314354,726
-31.545235,1.320754,2331
-2.361548,141.29773,1351
-4.080427,141.19366,1351
-9.18407,-45.692024,-1
72.032555,23.33015,-1
36.770584,-26.38466,-1
8.237464,-35.679333,3320
17.94814,-2.1853077,1690
0.780355,96.34289,1280
44.930527,-81.92376,-1
131.25264,89.135056,-1
-37.426956,73.36114,-1
-75.309235,-55.577595,-1
-28.728117,-81.01088,-1
-16.694271,46.741966,-1
-98.80255,16.934217,-1
-121.65203,64.30631,-1
78.34796,-73.98508,1959
-3.105948,160.40422,-1
36.229317,-165.0263,-1
60.703148,-138.35257,1692
-70.58008,-14.604966,1557
-31.629725,-86.242714,3690
-72.20427,-95.69143,1732
-72.204285,-95.687325,1732
45.77876,-92.949585,-1
112.22478,-10.872086,-1
91.91734,-8.569339,694
-72.84951,93.70214,-1
94.03591,32.229504,-1
74.70401,131.69402,906
-0.4259313,-127.82477,-1
-44.109745,86.2794,-1
56.125637,134.71323,2028
-14.318183,-95.56186,-1
42.042374,44.34794,-1
29.100649,-34.146564,-1
73.809425,128.20712,-1
111.77365,-14.197059,-1
-16.291622,-158.67178,-1
-16.10903,-158.99976,-1
-70.25233,-120.527664,-1
-73.65973,64.09504,1315
105.293434,122.25371,618
32.781384,-108.41294,-1
-23.9369,171.85843,76
-25.534344,171.06215,76
4.601912,-24.83029,-1
4.2288227,-24.13467,3958
42.418232,-37.772655,3826
52.18087,-0.39827263,-1
143.74867,-81.67617,2117
-136.99464,-11.610621,969
-131.93126,40.134384,-1
50.474663,-131.82378,1486
-142.87772,60.60805,-1
41.77356,-46.609272,35
66.28303,-93.50979,3982
-65.98261,-129.81387,1219
14.0169935,-95.914604,-1
-24.718855,-5.0548997,-1
4.2754965,78.32815,-1
-55.40137,62.30089,-1
39.56135,119.74371,2944
49.775314,60.412865,-1
43.614998,-73.381355,3469
30.617672,-62.166245,3544
-16.704159,-37.15086,-1
120.02814,53.234745,81
24.078127,127.45925,-1
40.632828,125.56819,2334
46.379864,-86.39526,-1
-10.355777,123.60217,2045
-2.808926,75.00689,-1
-24.715313,-156.90154,-1
111.43371,-41.40236,2549
131.1446,-1.1640437,2893
33.5939,-64.86493,1296
147.97104,-2.4685452,3399
-17.635979,-93.47944,1806
-12.313194,154.46507,2048
-9.773392,-151.01105,3655
-133.3047,-87.00994,170
44.00296,-73.498955,3469
82.2161,55.61729,3807
18.136917,20.117565,792
-43.553677,-102.18878,881
-29.693447,-86.2288,1725
51.675335,-14.245926,-1
-89.46749,-105.04536,2142
162.67796,42.575745,1661
39.643196,127.26415,71
-49.634045,-43.371822,-1
-5.235143,-94.32184,-1
178.04338,23.014277,1737
-103.48382,45.070248,1711
97.48912,-3.89136,-1
9.364373,-126.82429,493
-51.536217,-27.508856,-1
5.247804,-73.08254,1304
-54.228836,-145.79529,-1
35.050594,-28.206053,-1
108.5767,71.03583,288
-6.852611,66.476845,2553
65.654465,40.265327,3685
9.077379,-151.07532,3475
-135.99602,-7.896481,1133
111.23728,-9.456045,2900
-118.36595,26.909044,93
80.586914,-74.96222,-1
93.10555,-88.4297,-1
-92.60021,-110.02754,3843
-18.48018,-68.06186,-1
52.80185,-90.001274,-1
-184.30873,48.59258,802
-183.90016,48.13993,802
6.144329,-20.117863,2593
-131.86035,23.540325,96
18.813707,87.1238,-1
-70.467575,121.19571,1239
-160.64676,-5.8618445,-1
30.363077,117.85795,-1
43.12816,161.4008,2755
-52.826744,-62.7471,2902
63.55514,88.82691,-1
98.21949,47.57695,-1
-106.745026,-128.86804,1743
42.003357,5.834839,-1
115.47337,15.523537,-1
-27.18665,-48.96074,1333
-0.72461563,116.092766,1152
-162.86098,12.214302,812
93.61444,118.19012,-1
93.4516,117.44113,3844
-79.03029,-51.83246,-1
-180.5767,-15.231386,1334
105.05459,28.569122,-1
69.760895,-55.195168,-1
3.57617,96.09157,3845
-19.69952,143.463,105
-13.896349,-23.837702,817
-122.44833,64.547775,3204
-137.26897,42.483,1748
-173.5953,-37.316883,1340
-174.02809,-36.883217,1340
52.65438,-27.749685,109
-130.23338,80.74023,139
-89.49841,65.30527,88
57.024105,-144.87961,111
57.188805,-145.10507,111
33.28421,-21.696795,-1
97.80218,23.297441,1342
-105.201256,-1.7333866,2
-26.741457,66.62079,-1
32.089195,-97.294044,-1
-141.0137,-10.997356,115
86.54104,55.377983,-1
-82.28178,131.84412,821
94.322655,-49.076595,-1
-10.756664,-113.15848,2065
-32.17695,-26.798603,-1
167.49255,-6.244557,-1
137.57372,83.93375,120
51.77783,-151.25429,-1
-29.127392,-0.43062356,2208
-102.93066,-86.83833,826
21.01307,107.29125,372
-41.314686,91.18597,1345
6.936762,40.608635,1754
-9.9318495,-78.962814,3590
-32.35816,133.38936,-1
-90.127625,-30.06935,2904
105.85871,-131.09897,-1
51.343613,-136.89815,-1
89.10738,29.414444,3657
-165.76312,-44.25016,3328
20.119865,-0.45764896,-1
-43.778732,131.29874,1350
-53.49581,-103.94023,-1
160.34259,28.073753,-1
-3.2577434,141.19748,1351
-81.14407,-50.11879,-1
-61.54598,63.16633,1759
-61.54389,63.161655,1759
-52.278233,61.63057,-1
-30.020454,22.57955,2069
85.84023,-105.298164,1352
-14.070152,88.04551,124
102.18491,29.004858,-1
102.34053,28.989569,-1
50.704193,-160.45462,126
50.647926,-160.53773,126
50.55141,-160.63126,126
92.1148,-87.16385,919
-1.1175938,80.75712,3720
151.24374,96.83921,3033
-120.614204,17.735493,127
167.00337,-26.130432,3385
-127.50551,-87.6621,3148
35.03961,120.39064,2064
36.05784,120.899124,2064
-56.078056,4.4959264,196
163.83066,-30.35914,2072
62.443985,70.86365,-1
-24.736013,82.73461,131
-145.07135,7.300407,3331
21.858398,26.458609,-1
-42.045765,27.354515,-1
-0.51669705,114.099106,3694
45.775974,-113.34102,136
148.99854,93.884224,1638
-37.144596,181.22227,3035
-36.57404,182.50461,1357
39.739693,-141.1672,1762
39.26259,-140.8782,1762
33.009228,-53.14734,2075
32.982197,-53.15117,2075
-32.041233,147.36826,-1
56.57344,77.716835,-1
52.670288,53.016315,-1
-8.140741,188.29105,445
-24.834913,-37.68702,2572
87.513985,57.23009,-1
148.16356,58.543537,1767
148.04585,60.436684,843
-34.610554,-116.913025,560
-130.28172,80.50663,139
4.89495,-103.84616,-1
29.000616,105.95652,1166
-51.362488,-15.877262,-1
79.717384,-41.990307,142
-9.350968,-93.007645,-1
-28.16079,-5.4564614,1073
-136.25905,35.259792,2076
-40.10736,61.13926,2879
-11.129924,95.681656,1689
-170.26694,-40.410637,584
-12.181791,-66.41568,-1
-52.368477,10.066194,2077
-172.88417,-4.0078335,848
-26.238508,-92.19272,1370
37.59249,22.77388,-1
-89.67375,-108.06222,-1
29.118023,-110.6802,-1
-28.192406,-26.010994,285
-83.46999,53.1362,1693
-82.165504,49.8195,2525
-42.368023,67.99445,-1
22.420399,42.555798,-1
23.604006,48.82386,852
51.559376,96.22589,-1
23.873144,13.71678,2578
47.01319,-70.57412,3722
46.913864,-70.09609,3722
105.76332,107.43341,-1
84.31719,60.657402,1775
34.218063,49.75838,855
57.309338,116.33033,271
147.55391,-52.91622,152
-100.64708,-64.04434,3037
-48.68546,19.055159,862
80.22655,3.3538063,863
-48.03235,117.10284,-1
96.65175,4.031506,-1
-14.166813,-156.69817,865
-13.644436,-156.64093,865
-13.334481,-155.75499,-1
165.31134,37.14164,-1
164.65065,38.31276,2368
-35.902954,25.119158,157
-57.77255,159.22792,-1
-103.05072,38.251045,-1
-112.93324,-33.567745,1355
-70.38185,-86.534966,2916
-44.781437,-74.13897,1883
-44.8993,-74.20086,1883
96.82755,40.49303,-1
38.440674,-133.02483,1384
38.798157,-133.10205,1384
41.17478,95.20415,2586
-9.300875,-70.35714,161
-9.863871,-87.71933,-1
-10.182714,-54.394485,3738
-65.22784,-122.41685,870
-130.56984,73.656815,1626
-61.14149,118.00984,1782
18.983389,178.50269,872
18.152409,177.75095,872
5.366613,-12.734515,1957
-86.63861,65.16336,-1
-67.01843,144.20306,-1
116.04268,-8.015095,2588
63.849815,85.53153,-1
-56.201065,-59.347977,1784
106.875946,-33.57092,-1
36.58401,-21.524374,-1
-43.781113,-102.09437,881
-22.457016,-88.58773,3846
85.552025,-22.948664,-1
163.00146,-32.767094,172
-109.7588,95.03748,-1
11.955628,-9.055004,3251
-78.69867,55.004597,-1
106.83769,28.605526,-1
-28.410002,-158.11142,889
25.413597,-164.2807,-1
32.301407,-26.676598,-1
-81.02581,-59.238342,1672
-71.80173,59.552658,893
6.788783,-120.487206,177
-78.198235,-65.18763,2090
-89.48913,-78.6754,-1
-40.544277,143.94485,-1
144.34703,-27.295616,-1
32.510494,-163.36923,2548
-1.0763733,142.37358,-1
-88.62303,-128.78972,3824
-73.43846,-84.35637,-1
-57.607143,-19.334684,-1
-64.35809,-108.52219,349
-45.652,-55.36709,900
-42.41506,-112.583885,-1
-118.49079,-35.65265,3665
36.100418,72.50536,338
-143.87175,38.872776,1180
50.729317,56.977467,3821
109.910194,-29.570587,-1
36.959156,141.06598,189
37.10958,140.58528,189
78.320564,47.51262,190
2.226013,47.52024,365
-145.73744,-18.799574,197
-145.76967,-18.865631,197
110.059814,-38.472088,-1
0.06622577,-130.7397,3409
-11.867123,-150.39496,-1
38.436234,-93.8712,-1
166.09459,27.707743,-1
-30.180605,98.46497,911
-29.99339,98.36397,911
65.05377,55.538,912
66.37184,55.52971,-1
92.79252,55.325443,-1
19.570713,17.060982,1410
106.30423,45.00749,204
60.277744,28.258202,1795
-13.3007345,-54.109676,914
-109.00082,121.347946,-1
-45.206947,143.18134,-1
97.4789,-10.59634,206
97.66264,-9.862429,206
98.62126,-15.147769,209
84.17269,-83.29302,212
